ID,condition,recallcollect,instructioncollect,trialcollect,correctcollect
7,m2,D,S,8,0
7,m2,D,S,8,0
7,m2,D,D,8,1
7,m2,S,D,8,0
7,m2,D,S,8,0
7,m2,S,S,8,1
7,m2,S,D,8,0
7,m2,D,D,8,1
7,m2,S,D,8,0
7,m2,D,D,8,1
7,m2,D,S,8,0
7,m2,D,D,9,1
7,m2,K,D,9,0
7,m2,K,D,9,0
7,m2,K,K,9,1
7,m2,D,K,9,0
7,m2,D,D,9,1
7,m2,K,D,9,0
7,m2,K,K,9,1
7,m2,D,K,9,0
7,m2,D,K,9,0
7,m2,D,K,9,0
7,m2,D,D,9,1
7,m2,J,J,10,1
7,m2,D,J,10,0
7,m2,J,J,10,1
7,m2,J,D,10,0
7,m2,D,D,10,1
7,m2,D,J,10,0
7,m2,J,J,10,1
7,m2,J,D,10,0
7,m2,D,D,10,1
7,m2,D,D,10,1
7,m2,J,D,10,0
7,m2,J,J,10,1
7,m2,D,D,11,1
7,m2,D,D,11,1
7,m2,D,D,11,1
7,m2,D,S,11,0
7,m2,D,S,11,0
7,m2,S,D,11,0
7,m2,S,D,11,0
7,m2,D,S,11,0
7,m2,D,S,11,0
7,m2,S,S,11,1
7,m2,S,S,11,1
7,m2,S,D,11,0
7,m2,J,J,12,1
7,m2,J,J,12,1
7,m2,J,J,12,1
7,m2,K,K,12,1
7,m2,K,K,12,1
7,m2,J,J,12,1
7,m2,J,J,12,1
7,m2,J,K,12,0
7,m2,J,K,12,0
7,m2,K,K,12,1
7,m2,J,K,12,0
7,m2,J,J,12,1
7,m2,D,D,13,1
7,m2,D,D,13,1
7,m2,J,D,13,0
7,m2,J,J,13,1
7,m2,D,J,13,0
7,m2,D,D,13,1
7,m2,J,D,13,0
7,m2,J,J,13,1
7,m2,J,J,13,1
7,m2,J,J,13,1
7,m2,D,J,13,0
7,m2,D,D,13,1
7,m2,K,K,14,1
7,m2,S,K,14,0
7,m2,K,K,14,1
7,m2,K,S,14,0
7,m2,S,S,14,1
7,m2,K,K,14,1
7,m2,K,K,14,1
7,m2,K,S,14,0
7,m2,K,S,14,0
7,m2,K,S,14,0
7,m2,S,S,14,1
7,m2,S,K,14,0
7,m2,D,D,15,1
7,m2,D,D,15,1
7,m2,D,D,15,1
7,m2,K,K,15,1
7,m2,K,K,15,1
7,m2,D,D,15,1
7,m2,D,D,15,1
7,m2,K,K,15,1
7,m2,D,K,15,0
7,m2,D,K,15,0
7,m2,K,K,15,1
7,m2,K,D,15,0
7,m2,D,D,16,1
7,m2,D,D,16,1
7,m2,D,D,16,1
7,m2,J,J,16,1
7,m2,D,J,16,0
7,m2,D,D,16,1
7,m2,D,D,16,1
7,m2,D,J,16,0
7,m2,D,J,16,0
7,m2,J,J,16,1
7,m2,J,J,16,1
7,m2,D,D,16,1
7,m2,J,J,17,1
7,m2,K,J,17,0
7,m2,K,J,17,0
7,m2,K,K,17,1
7,m2,J,K,17,0
7,m2,J,J,17,1
7,m2,J,J,17,1
7,m2,K,K,17,1
7,m2,K,K,17,1
7,m2,J,K,17,0
7,m2,J,K,17,0
7,m2,K,J,17,0
7,m2,S,S,18,1
7,m2,S,S,18,1
7,m2,S,S,18,1
7,m2,S,D,18,0
7,m2,S,D,18,0
7,m2,D,S,18,0
7,m2,D,S,18,0
7,m2,S,D,18,0
7,m2,S,D,18,0
7,m2,D,D,18,1
7,m2,D,D,18,1
7,m2,D,S,18,0
7,m2,K,K,19,1
7,m2,K,K,19,1
7,m2,K,K,19,1
7,m2,J,J,19,1
7,m2,J,J,19,1
7,m2,K,K,19,1
7,m2,K,K,19,1
7,m2,J,J,19,1
7,m2,J,J,19,1
7,m2,J,J,19,1
7,m2,J,J,19,1
7,m2,K,K,19,1
7,m2,J,J,20,1
7,m2,J,J,20,1
7,m2,J,J,20,1
7,m2,K,K,20,1
7,m2,K,K,20,1
7,m2,J,J,20,1
7,m2,J,J,20,1
7,m2,J,K,20,0
7,m2,J,K,20,0
7,m2,K,K,20,1
7,m2,K,K,20,1
7,m2,J,J,20,1
7,m2,J,J,21,1
7,m2,J,J,21,1
7,m2,D,J,21,0
7,m2,D,D,21,1
7,m2,J,D,21,0
7,m2,J,J,21,1
7,m2,D,J,21,0
7,m2,D,D,21,1
7,m2,D,D,21,1
7,m2,D,D,21,1
7,m2,J,D,21,0
7,m2,J,J,21,1
7,m2,S,S,22,1
7,m2,S,S,22,1
7,m2,S,S,22,1
7,m2,J,J,22,1
7,m2,J,J,22,1
7,m2,S,S,22,1
7,m2,S,S,22,1
7,m2,J,J,22,1
7,m2,J,J,22,1
7,m2,J,J,22,1
7,m2,J,J,22,1
7,m2,S,S,22,1
7,m2,J,J,23,1
7,m2,J,J,23,1
7,m2,S,J,23,0
7,m2,J,S,23,0
7,m2,J,S,23,0
7,m2,J,J,23,1
7,m2,J,J,23,1
7,m2,J,S,23,0
7,m2,S,S,23,1
7,m2,S,S,23,1
7,m2,J,S,23,0
7,m2,J,J,23,1
7,m2,K,K,24,1
7,m2,K,K,24,1
7,m2,K,K,24,1
7,m2,J,J,24,1
7,m2,J,J,24,1
7,m2,K,K,24,1
7,m2,K,K,24,1
7,m2,J,J,24,1
7,m2,J,J,24,1
7,m2,J,J,24,1
7,m2,J,J,24,1
7,m2,K,K,24,1
7,m2,S,S,25,1
7,m2,J,S,25,0
7,m2,J,S,25,0
7,m2,J,J,25,1
7,m2,S,J,25,0
7,m2,J,S,25,0
7,m2,S,S,25,1
7,m2,S,J,25,0
7,m2,J,J,25,1
7,m2,J,J,25,1
7,m2,S,J,25,0
7,m2,S,S,25,1
7,m2,S,S,26,1
7,m2,K,S,26,0
7,m2,S,S,26,1
7,m2,S,K,26,0
7,m2,K,K,26,1
7,m2,S,S,26,1
7,m2,S,S,26,1
7,m2,S,K,26,0
7,m2,K,K,26,1
7,m2,S,K,26,0
7,m2,S,K,26,0
7,m2,S,S,26,1
7,m2,D,D,27,1
7,m2,D,D,27,1
7,m2,D,D,27,1
7,m2,S,S,27,1
7,m2,S,S,27,1
7,m2,D,D,27,1
7,m2,D,D,27,1
7,m2,S,S,27,1
7,m2,S,S,27,1
7,m2,S,S,27,1
7,m2,S,S,27,1
7,m2,D,D,27,1
7,m2,J,J,28,1
7,m2,J,J,28,1
7,m2,D,J,28,0
7,m2,D,D,28,1
7,m2,J,D,28,0
7,m2,J,J,28,1
7,m2,D,J,28,0
7,m2,D,D,28,1
7,m2,D,D,28,1
7,m2,D,D,28,1
7,m2,J,D,28,0
7,m2,J,J,28,1
7,m2,D,D,29,1
7,m2,D,D,29,1
7,m2,D,D,29,1
7,m2,K,K,29,1
7,m2,K,K,29,1
7,m2,D,D,29,1
7,m2,D,D,29,1
7,m2,K,K,29,1
7,m2,K,K,29,1
7,m2,K,K,29,1
7,m2,K,K,29,1
7,m2,D,D,29,1
7,m2,S,S,30,1
7,m2,K,S,30,0
7,m2,K,S,30,0
7,m2,K,K,30,1
7,m2,S,K,30,0
7,m2,S,S,30,1
7,m2,K,S,30,0
7,m2,S,K,30,0
7,m2,S,K,30,0
7,m2,S,K,30,0
7,m2,S,K,30,0
7,m2,S,S,30,1
7,m2,K,K,31,1
7,m2,K,K,31,1
7,m2,S,K,31,0
7,m2,S,S,31,1
7,m2,K,S,31,0
7,m2,K,K,31,1
7,m2,S,K,31,0
7,m2,S,S,31,1
7,m2,S,S,31,1
7,m2,S,S,31,1
7,m2,K,S,31,0
7,m2,S,K,31,0
7,m2,J,J,32,1
7,m2,J,J,32,1
7,m2,D,J,32,0
7,m2,J,D,32,0
7,m2,J,D,32,0
7,m2,J,J,32,1
7,m2,D,J,32,0
7,m2,D,D,32,1
7,m2,J,D,32,0
7,m2,J,D,32,0
7,m2,J,D,32,0
7,m2,J,J,32,1
7,m2,D,D,33,1
7,m2,D,D,33,1
7,m2,J,D,33,0
7,m2,J,J,33,1
7,m2,D,J,33,0
7,m2,D,D,33,1
7,m2,J,D,33,0
7,m2,J,J,33,1
7,m2,J,J,33,1
7,m2,J,J,33,1
7,m2,D,J,33,0
7,m2,D,D,33,1
7,m2,K,K,34,1
7,m2,K,K,34,1
7,m2,K,K,34,1
7,m2,D,D,34,1
7,m2,D,D,34,1
7,m2,K,K,34,1
7,m2,K,K,34,1
7,m2,D,D,34,1
7,m2,D,D,34,1
7,m2,D,D,34,1
7,m2,D,D,34,1
7,m2,K,K,34,1
7,m2,D,D,35,1
7,m2,D,D,35,1
7,m2,D,D,35,1
7,m2,S,S,35,1
7,m2,S,S,35,1
7,m2,D,D,35,1
7,m2,D,D,35,1
7,m2,S,S,35,1
7,m2,S,S,35,1
7,m2,S,S,35,1
7,m2,S,S,35,1
7,m2,D,D,35,1
7,m2,S,S,36,1
7,m2,J,S,36,0
7,m2,J,S,36,0
7,m2,J,J,36,1
7,m2,S,J,36,0
7,m2,S,S,36,1
7,m2,J,S,36,0
7,m2,J,J,36,1
7,m2,S,J,36,0
7,m2,S,J,36,0
7,m2,J,J,36,1
7,m2,S,S,36,1
7,m2,D,D,37,1
7,m2,D,D,37,1
7,m2,D,D,37,1
7,m2,D,J,37,0
7,m2,J,J,37,1
7,m2,J,D,37,0
7,m2,D,D,37,1
7,m2,D,J,37,0
7,m2,J,J,37,1
7,m2,J,J,37,1
7,m2,J,J,37,1
7,m2,J,D,37,0
7,m2,D,D,38,1
7,m2,D,D,38,1
7,m2,K,D,38,0
7,m2,K,K,38,1
7,m2,K,K,38,1
7,m2,D,D,38,1
7,m2,D,D,38,1
7,m2,K,K,38,1
7,m2,K,K,38,1
7,m2,D,K,38,0
7,m2,D,K,38,0
7,m2,D,D,38,1
7,m2,S,S,39,1
7,m2,S,S,39,1
7,m2,D,S,39,0
7,m2,D,D,39,1
7,m2,S,D,39,0
7,m2,S,S,39,1
7,m2,D,S,39,0
7,m2,D,D,39,1
7,m2,D,D,39,1
7,m2,D,D,39,1
7,m2,S,D,39,0
7,m2,S,S,39,1
7,m2,J,J,40,1
7,m2,J,J,40,1
7,m2,S,J,40,0
7,m2,S,S,40,1
7,m2,J,S,40,0
7,m2,J,J,40,1
7,m2,S,J,40,0
7,m2,S,S,40,1
7,m2,S,S,40,1
7,m2,S,S,40,1
7,m2,J,S,40,0
7,m2,J,J,40,1
7,m1,L,L,41,1
7,m1,L,F,41,0
7,m1,F,F,41,1
7,m1,F,F,41,1
7,m1,L,F,41,0
7,m1,L,F,41,0
7,m1,F,L,41,0
7,m1,F,L,41,0
7,m1,F,L,41,0
7,m1,F,L,41,0
7,m1,L,F,41,0
7,m1,L,L,41,1
7,m1,F,F,42,1
7,m1,F,L,42,0
7,m1,F,L,42,0
7,m1,L,L,42,1
7,m1,L,L,42,1
7,m1,F,L,42,0
7,m1,F,F,42,1
7,m1,F,F,42,1
7,m1,F,F,42,1
7,m1,L,F,42,0
7,m1,F,L,42,0
7,m1,F,F,42,1
7,m1,L,L,43,1
7,m1,L,F,43,0
7,m1,L,F,43,0
7,m1,F,F,43,1
7,m1,F,F,43,1
7,m1,L,F,43,0
7,m1,L,L,43,1
7,m1,L,L,43,1
7,m1,L,L,43,1
7,m1,F,L,43,0
7,m1,F,F,43,1
7,m1,L,L,43,1
7,m1,F,F,44,1
7,m1,L,L,44,1
7,m1,F,L,44,0
7,m1,F,L,44,0
7,m1,L,L,44,1
7,m1,F,L,44,0
7,m1,F,F,44,1
7,m1,F,F,44,1
7,m1,F,F,44,1
7,m1,L,F,44,0
7,m1,F,L,44,0
7,m1,F,F,44,1
7,m1,L,L,45,1
7,m1,L,F,45,0
7,m1,L,F,45,0
7,m1,F,F,45,1
7,m1,F,F,45,1
7,m1,L,F,45,0
7,m1,L,L,45,1
7,m1,F,L,45,0
7,m1,F,L,45,0
7,m1,F,L,45,0
7,m1,F,F,45,1
7,m1,L,L,45,1
7,m1,F,F,46,1
7,m1,F,L,46,0
7,m1,L,L,46,1
7,m1,L,L,46,1
7,m1,F,L,46,0
7,m1,F,L,46,0
7,m1,L,F,46,0
7,m1,L,F,46,0
7,m1,L,F,46,0
7,m1,L,F,46,0
7,m1,F,L,46,0
7,m1,F,F,46,1
7,m1,L,L,47,1
7,m1,F,F,47,1
7,m1,F,F,47,1
7,m1,F,F,47,1
7,m1,L,F,47,0
7,m1,L,F,47,0
7,m1,F,L,47,0
7,m1,L,L,47,1
7,m1,L,L,47,1
7,m1,L,L,47,1
7,m1,L,F,47,0
7,m1,F,L,47,0
7,m1,F,F,48,1
7,m1,F,L,48,0
7,m1,L,L,48,1
7,m1,F,L,48,0
7,m1,L,L,48,1
7,m1,F,L,48,0
7,m1,F,F,48,1
7,m1,L,F,48,0
7,m1,L,F,48,0
7,m1,F,F,48,1
7,m1,F,L,48,0
7,m1,L,F,48,0
7,ind,F,F,49,1
7,ind,F,F,49,1
7,ind,F,F,49,1
7,ind,L,F,49,0
7,ind,L,L,49,1
7,ind,F,L,49,0
7,ind,F,F,49,1
7,ind,L,L,49,1
7,ind,L,F,49,0
7,ind,L,L,49,1
7,ind,L,L,49,1
7,ind,F,L,49,0
7,ind,F,F,50,1
7,ind,F,F,50,1
7,ind,F,L,50,0
7,ind,F,L,50,0
7,ind,L,L,50,1
7,ind,F,F,50,1
7,ind,F,F,50,1
7,ind,F,F,50,1
7,ind,L,F,50,0
7,ind,L,L,50,1
7,ind,F,L,50,0
7,ind,F,L,50,0
7,ind,F,F,51,1
7,ind,L,F,51,0
7,ind,L,L,51,1
7,ind,L,L,51,1
7,ind,L,L,51,1
7,ind,L,L,51,1
7,ind,F,F,51,1
7,ind,F,L,51,0
7,ind,F,L,51,0
7,ind,F,F,51,1
7,ind,F,F,51,1
7,ind,F,F,51,1
7,ind,L,L,52,1
7,ind,F,F,52,1
7,ind,F,L,52,0
7,ind,F,L,52,0
7,ind,F,F,52,1
7,ind,F,F,52,1
7,ind,L,F,52,0
7,ind,L,F,52,0
7,ind,L,L,52,1
7,ind,L,F,52,0
7,ind,F,L,52,0
7,ind,F,L,52,0
7,ind,L,L,53,1
7,ind,F,F,53,1
7,ind,L,F,53,0
7,ind,L,L,53,1
7,ind,F,F,53,1
7,ind,F,L,53,0
7,ind,L,F,53,0
7,ind,L,F,53,0
7,ind,F,L,53,0
7,ind,L,L,53,1
7,ind,L,L,53,1
7,ind,L,F,53,0
7,ind,L,L,54,1
7,ind,L,F,54,0
7,ind,L,L,54,1
7,ind,F,F,54,1
7,ind,F,L,54,0
7,ind,L,F,54,0
7,ind,L,F,54,0
7,ind,F,L,54,0
7,ind,F,F,54,1
7,ind,F,L,54,0
7,ind,F,F,54,1
7,ind,L,L,54,1
7,ind,L,L,55,1
7,ind,L,F,55,0
7,ind,F,F,55,1
7,ind,F,L,55,0
7,ind,L,L,55,1
7,ind,L,L,55,1
7,ind,F,L,55,0
7,ind,F,F,55,1
7,ind,F,F,55,1
7,ind,F,F,55,1
7,ind,L,L,55,1
7,ind,L,F,55,0
7,ind,F,F,56,1
7,ind,F,L,56,0
7,ind,L,L,56,1
7,ind,L,F,56,0
7,ind,F,L,56,0
7,ind,F,L,56,0
7,ind,L,F,56,0
7,ind,F,F,56,1
7,ind,F,L,56,0
7,ind,F,F,56,1
7,ind,F,L,56,0
7,ind,L,F,56,0
7,m2,L,L,57,1
7,m2,L,L,57,1
7,m2,L,L,57,1
7,m2,F,F,57,1
7,m2,F,F,57,1
7,m2,L,L,57,1
7,m2,L,L,57,1
7,m2,F,F,57,1
7,m2,F,F,57,1
7,m2,F,F,57,1
7,m2,F,F,57,1
7,m2,L,L,57,1
7,m2,F,F,58,1
7,m2,F,F,58,1
7,m2,L,F,58,0
7,m2,F,L,58,0
7,m2,F,L,58,0
7,m2,F,F,58,1
7,m2,L,F,58,0
7,m2,L,L,58,1
7,m2,F,L,58,0
7,m2,F,L,58,0
7,m2,F,L,58,0
7,m2,F,F,58,1
7,m2,L,L,59,1
7,m2,L,L,59,1
7,m2,L,L,59,1
7,m2,F,F,59,1
7,m2,F,F,59,1
7,m2,L,L,59,1
7,m2,L,L,59,1
7,m2,F,F,59,1
7,m2,F,F,59,1
7,m2,F,F,59,1
7,m2,F,F,59,1
7,m2,L,L,59,1
7,m2,F,F,60,1
7,m2,L,F,60,0
7,m2,F,F,60,1
7,m2,F,L,60,0
7,m2,L,L,60,1
7,m2,L,F,60,0
7,m2,L,F,60,0
7,m2,L,L,60,1
7,m2,F,L,60,0
7,m2,L,L,60,1
7,m2,F,L,60,0
7,m2,F,F,60,1
7,m2,L,L,61,1
7,m2,L,L,61,1
7,m2,F,L,61,0
7,m2,F,F,61,1
7,m2,L,F,61,0
7,m2,L,L,61,1
7,m2,F,L,61,0
7,m2,F,F,61,1
7,m2,F,F,61,1
7,m2,F,F,61,1
7,m2,L,F,61,0
7,m2,L,L,61,1
7,m2,F,F,62,1
7,m2,F,F,62,1
7,m2,L,F,62,0
7,m2,F,L,62,0
7,m2,F,L,62,0
7,m2,F,F,62,1
7,m2,L,F,62,0
7,m2,L,L,62,1
7,m2,F,L,62,0
7,m2,F,L,62,0
7,m2,F,L,62,0
7,m2,F,F,62,1
7,m2,L,L,63,1
7,m2,L,L,63,1
7,m2,L,L,63,1
7,m2,F,F,63,1
7,m2,F,F,63,1
7,m2,L,L,63,1
7,m2,L,L,63,1
7,m2,F,F,63,1
7,m2,F,F,63,1
7,m2,F,F,63,1
7,m2,F,F,63,1
7,m2,L,L,63,1
7,m2,F,F,64,1
7,m2,F,F,64,1
7,m2,L,F,64,0
7,m2,F,L,64,0
7,m2,F,L,64,0
7,m2,F,F,64,1
7,m2,F,F,64,1
7,m2,L,L,64,1
7,m2,F,L,64,0
7,m2,F,L,64,0
7,m2,F,L,64,0
7,m2,L,F,64,0
8,m1,D,D,1,1
8,m1,F,F,1,1
8,m1,D,F,1,0
8,m1,F,F,1,1
8,m1,F,F,1,1
8,m1,F,F,1,1
8,m1,F,D,1,0
8,m1,F,D,1,0
8,m1,F,D,1,0
8,m1,D,D,1,1
8,m1,D,F,1,0
8,m1,F,D,1,0
8,m1,D,D,2,1
8,m1,D,F,2,0
8,m1,D,F,2,0
8,m1,D,F,2,0
8,m1,D,F,2,0
8,m1,D,F,2,0
8,m1,D,D,2,1
8,m1,D,D,2,1
8,m1,D,D,2,1
8,m1,D,D,2,1
8,m1,D,F,2,0
8,m1,D,D,2,1
8,m1,K,K,3,1
8,m1,D,D,3,1
8,m1,D,D,3,1
8,m1,D,D,3,1
8,m1,D,D,3,1
8,m1,D,D,3,1
8,m1,K,K,3,1
8,m1,K,K,3,1
8,m1,K,K,3,1
8,m1,K,K,3,1
8,m1,D,D,3,1
8,m1,D,K,3,0
8,m1,L,L,4,1
8,m1,L,D,4,0
8,m1,D,D,4,1
8,m1,L,D,4,0
8,m1,D,D,4,1
8,m1,D,D,4,1
8,m1,D,L,4,0
8,m1,D,L,4,0
8,m1,D,L,4,0
8,m1,L,L,4,1
8,m1,L,D,4,0
8,m1,L,L,4,1
8,m1,L,L,5,1
8,m1,K,K,5,1
8,m1,L,K,5,0
8,m1,L,K,5,0
8,m1,K,K,5,1
8,m1,L,K,5,0
8,m1,K,L,5,0
8,m1,K,L,5,0
8,m1,K,L,5,0
8,m1,K,L,5,0
8,m1,L,K,5,0
8,m1,K,L,5,0
8,m1,K,K,6,1
8,m1,L,L,6,1
8,m1,L,L,6,1
8,m1,L,L,6,1
8,m1,L,L,6,1
8,m1,L,L,6,1
8,m1,K,K,6,1
8,m1,K,K,6,1
8,m1,K,K,6,1
8,m1,L,K,6,0
8,m1,L,L,6,1
8,m1,L,K,6,0
8,m1,K,K,7,1
8,m1,D,D,7,1
8,m1,D,D,7,1
8,m1,D,D,7,1
8,m1,D,D,7,1
8,m1,D,D,7,1
8,m1,K,K,7,1
8,m1,D,K,7,0
8,m1,D,K,7,0
8,m1,D,K,7,0
8,m1,D,D,7,1
8,m1,D,K,7,0
8,m1,D,D,8,1
8,m1,L,L,8,1
8,m1,L,L,8,1
8,m1,L,L,8,1
8,m1,L,L,8,1
8,m1,L,L,8,1
8,m1,D,D,8,1
8,m1,D,D,8,1
8,m1,D,D,8,1
8,m1,D,D,8,1
8,m1,L,L,8,1
8,m1,D,D,8,1
8,m1,K,K,9,1
8,m1,K,L,9,0
8,m1,L,L,9,1
8,m1,K,L,9,0
8,m1,L,L,9,1
8,m1,L,L,9,1
8,m1,L,K,9,0
8,m1,K,K,9,1
8,m1,K,K,9,1
8,m1,K,K,9,1
8,m1,K,L,9,0
8,m1,L,K,9,0
8,m1,F,F,10,1
8,m1,F,L,10,0
8,m1,F,L,10,0
8,m1,F,L,10,0
8,m1,L,L,10,1
8,m1,F,L,10,0
8,m1,L,F,10,0
8,m1,L,F,10,0
8,m1,L,F,10,0
8,m1,F,F,10,1
8,m1,L,L,10,1
8,m1,L,F,10,0
8,m1,F,F,11,1
8,m1,F,K,11,0
8,m1,K,K,11,1
8,m1,F,K,11,0
8,m1,F,K,11,0
8,m1,F,K,11,0
8,m1,F,F,11,1
8,m1,F,F,11,1
8,m1,K,F,11,0
8,m1,K,F,11,0
8,m1,K,K,11,1
8,m1,K,F,11,0
8,m1,F,F,12,1
8,m1,L,L,12,1
8,m1,L,L,12,1
8,m1,L,L,12,1
8,m1,L,L,12,1
8,m1,L,L,12,1
8,m1,F,F,12,1
8,m1,F,F,12,1
8,m1,F,F,12,1
8,m1,F,F,12,1
8,m1,L,L,12,1
8,m1,F,F,12,1
8,m1,K,K,13,1
8,m1,F,F,13,1
8,m1,F,F,13,1
8,m1,F,F,13,1
8,m1,F,F,13,1
8,m1,F,F,13,1
8,m1,F,K,13,0
8,m1,K,K,13,1
8,m1,K,K,13,1
8,m1,K,K,13,1
8,m1,K,F,13,0
8,m1,F,K,13,0
8,m1,L,L,14,1
8,m1,L,K,14,0
8,m1,K,K,14,1
8,m1,K,K,14,1
8,m1,K,K,14,1
8,m1,K,K,14,1
8,m1,L,L,14,1
8,m1,K,L,14,0
8,m1,K,L,14,0
8,m1,K,L,14,0
8,m1,K,K,14,1
8,m1,K,L,14,0
8,m1,L,L,15,1
8,m1,D,D,15,1
8,m1,D,D,15,1
8,m1,D,D,15,1
8,m1,D,D,15,1
8,m1,D,D,15,1
8,m1,L,L,15,1
8,m1,L,L,15,1
8,m1,L,L,15,1
8,m1,L,L,15,1
8,m1,D,D,15,1
8,m1,L,L,15,1
8,m1,F,F,16,1
8,m1,D,D,16,1
8,m1,D,D,16,1
8,m1,D,D,16,1
8,m1,D,D,16,1
8,m1,D,D,16,1
8,m1,F,F,16,1
8,m1,F,F,16,1
8,m1,F,F,16,1
8,m1,F,F,16,1
8,m1,D,D,16,1
8,m1,F,F,16,1
8,m1,D,D,17,1
8,m1,F,F,17,1
8,m1,F,F,17,1
8,m1,F,F,17,1
8,m1,F,F,17,1
8,m1,F,F,17,1
8,m1,D,D,17,1
8,m1,D,D,17,1
8,m1,D,D,17,1
8,m1,D,D,17,1
8,m1,F,F,17,1
8,m1,D,D,17,1
8,m1,L,L,18,1
8,m1,L,K,18,0
8,m1,L,K,18,0
8,m1,L,K,18,0
8,m1,K,K,18,1
8,m1,K,K,18,1
8,m1,K,L,18,0
8,m1,K,L,18,0
8,m1,K,L,18,0
8,m1,K,L,18,0
8,m1,L,K,18,0
8,m1,L,L,18,1
8,m1,L,L,19,1
8,m1,K,K,19,1
8,m1,K,K,19,1
8,m1,K,K,19,1
8,m1,K,K,19,1
8,m1,K,K,19,1
8,m1,L,L,19,1
8,m1,L,L,19,1
8,m1,L,L,19,1
8,m1,L,L,19,1
8,m1,K,K,19,1
8,m1,L,L,19,1
8,m1,K,K,20,1
8,m1,D,D,20,1
8,m1,D,D,20,1
8,m1,D,D,20,1
8,m1,D,D,20,1
8,m1,D,D,20,1
8,m1,K,K,20,1
8,m1,K,K,20,1
8,m1,K,K,20,1
8,m1,K,K,20,1
8,m1,D,D,20,1
8,m1,K,K,20,1
8,m1,F,F,21,1
8,m1,L,L,21,1
8,m1,L,L,21,1
8,m1,L,L,21,1
8,m1,F,L,21,0
8,m1,L,L,21,1
8,m1,L,F,21,0
8,m1,L,F,21,0
8,m1,F,F,21,1
8,m1,F,F,21,1
8,m1,F,L,21,0
8,m1,F,F,21,1
8,m1,K,K,22,1
8,m1,K,D,22,0
8,m1,D,D,22,1
8,m1,K,D,22,0
8,m1,D,D,22,1
8,m1,D,D,22,1
8,m1,D,K,22,0
8,m1,K,K,22,1
8,m1,D,K,22,0
8,m1,D,K,22,0
8,m1,D,D,22,1
8,m1,D,K,22,0
8,m1,F,F,23,1
8,m1,F,L,23,0
8,m1,L,L,23,1
8,m1,L,L,23,1
8,m1,L,L,23,1
8,m1,L,L,23,1
8,m1,F,F,23,1
8,m1,L,F,23,0
8,m1,L,F,23,0
8,m1,L,F,23,0
8,m1,L,L,23,1
8,m1,L,F,23,0
8,m1,L,L,24,1
8,m1,F,F,24,1
8,m1,F,F,24,1
8,m1,F,F,24,1
8,m1,F,F,24,1
8,m1,F,F,24,1
8,m1,L,L,24,1
8,m1,L,L,24,1
8,m1,L,L,24,1
8,m1,L,L,24,1
8,m1,F,F,24,1
8,m1,F,L,24,0
8,m1,L,L,25,1
8,m1,D,D,25,1
8,m1,D,D,25,1
8,m1,D,D,25,1
8,m1,D,D,25,1
8,m1,D,D,25,1
8,m1,L,L,25,1
8,m1,D,L,25,0
8,m1,D,L,25,0
8,m1,D,L,25,0
8,m1,D,D,25,1
8,m1,D,L,25,0
8,m1,F,F,26,1
8,m1,F,D,26,0
8,m1,D,D,26,1
8,m1,F,D,26,0
8,m1,D,D,26,1
8,m1,D,D,26,1
8,m1,D,F,26,0
8,m1,D,F,26,0
8,m1,D,F,26,0
8,m1,F,F,26,1
8,m1,F,D,26,0
8,m1,F,F,26,1
8,m1,D,D,27,1
8,m1,D,F,27,0
8,m1,D,F,27,0
8,m1,D,F,27,0
8,m1,F,F,27,1
8,m1,D,F,27,0
8,m1,F,D,27,0
8,m1,F,D,27,0
8,m1,F,D,27,0
8,m1,F,D,27,0
8,m1,F,F,27,1
8,m1,D,D,27,1
8,m1,F,F,28,1
8,m1,D,D,28,1
8,m1,D,D,28,1
8,m1,D,D,28,1
8,m1,D,D,28,1
8,m1,D,D,28,1
8,m1,F,F,28,1
8,m1,F,F,28,1
8,m1,F,F,28,1
8,m1,F,F,28,1
8,m1,D,D,28,1
8,m1,D,F,28,0
8,m1,D,D,29,1
8,m1,K,K,29,1
8,m1,D,K,29,0
8,m1,K,K,29,1
8,m1,K,K,29,1
8,m1,K,K,29,1
8,m1,K,D,29,0
8,m1,K,D,29,0
8,m1,D,D,29,1
8,m1,D,D,29,1
8,m1,D,K,29,0
8,m1,D,D,29,1
8,m1,L,L,30,1
8,m1,D,D,30,1
8,m1,D,D,30,1
8,m1,D,D,30,1
8,m1,D,D,30,1
8,m1,D,D,30,1
8,m1,L,L,30,1
8,m1,L,L,30,1
8,m1,L,L,30,1
8,m1,L,L,30,1
8,m1,D,D,30,1
8,m1,L,L,30,1
8,m1,L,L,31,1
8,m1,K,K,31,1
8,m1,K,K,31,1
8,m1,K,K,31,1
8,m1,K,K,31,1
8,m1,K,K,31,1
8,m1,L,L,31,1
8,m1,L,L,31,1
8,m1,L,L,31,1
8,m1,L,L,31,1
8,m1,K,K,31,1
8,m1,L,L,31,1
8,m1,L,L,32,1
8,m1,L,F,32,0
8,m1,F,F,32,1
8,m1,F,F,32,1
8,m1,F,F,32,1
8,m1,F,F,32,1
8,m1,L,L,32,1
8,m1,F,L,32,0
8,m1,F,L,32,0
8,m1,F,L,32,0
8,m1,F,F,32,1
8,m1,F,L,32,0
8,m1,F,F,33,1
8,m1,D,D,33,1
8,m1,D,D,33,1
8,m1,D,D,33,1
8,m1,D,D,33,1
8,m1,D,D,33,1
8,m1,F,F,33,1
